"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR"
5.42337232777823,11.8504959681411,5.92429074322781,0.0149965782120033,0.280955611473332,181,0.24711542104866
-0.468505551024118,11.118046578394,0.0881776461634512,0.766529156690517,0.93281325946465,182,0.930014204130579
1.93635812630421,11.0507371376948,2.13125377835355,0.144436473770781,0.521896739832433,183,0.507228039792069
0.845873865832785,11.4163435654336,0.25424844511644,0.614139624939419,0.85607341658222,184,0.858104046362603
0.978325100734226,11.4708291054562,0.458279882014203,0.498485704413223,0.801300186581706,185,0.801877188838992
0.993731848765229,10.7508682220023,0.784976134027518,0.375700754827057,0.739137707643423,186,0.732703852136271
1.81710176112,10.8734806523312,1.9679721115058,0.160775752259132,0.521896739832433,187,0.507228039792069
2.45676942736629,11.0902362709284,3.26610344027328,0.0708342711236655,0.491571807498027,188,0.468221560055459
6.92107708129008,11.9266255542918,11.1033149354399,0.000873092681945447,0.133874211231635,189,0.113240566207266
0.297891471928961,11.1319619606571,0.0817677541705625,0.774937405892559,0.934885596679201,190,0.930752843465632
5.06328475662654,10.5683855388725,6.5241171300441,0.0106953995094892,0.280955611473332,191,0.24711542104866
0.150379742791937,11.5844842536275,0.0192078389467927,0.88978240102106,0.971178164091067,192,0.970587140195026
1.00210224428186,11.3861185137023,0.764424886377555,0.382023373371228,0.739137707643423,193,0.732703852136271
-0.493166891840318,11.1418857112516,0.189912767190016,0.663023310652638,0.889185781050185,194,0.891283146663959
0.539287369012435,10.5956013642243,0.151561762183919,0.697077362388304,0.899536185237547,195,0.898053086741953
0.379558122824682,10.961988592754,0.13004053059877,0.718417615008658,0.902929242907057,196,0.902149533205238
-0.888116060774021,11.5206871632962,0.699808087986084,0.402920607993582,0.7483793302221,197,0.742337740529926
-2.07482069611198,12.1489713899391,2.20485626225779,0.137690914961245,0.521896739832433,198,0.507228039792069
-0.997852913244266,11.1356030697265,0.75084189962686,0.38628513178734,0.739137707643423,199,0.732703852136271
1.7523553222092,11.7754903635264,1.96943968510886,0.160619840550784,0.521896739832433,200,0.507228039792069
-2.06250981485374,12.1714902656045,2.09347792259475,0.148042528141625,0.521896739832433,201,0.507228039792069
0.0373303557477396,11.6634948417841,0.000793530192412313,0.97752886568649,0.992634168246767,202,0.992717900859696
-0.368545266844613,12.2569003693082,0.0805660343852017,0.776553089518002,0.934885596679201,203,0.930752843465632
1.6813694547931,11.332228622768,2.00578485391327,0.156813018280517,0.521896739832433,204,0.507228039792069
1.68300695167474,11.4757720706018,2.04161960517617,0.153159778890822,0.521896739832433,205,0.507228039792069
-0.0160174712839053,12.2462639686915,6.49022467618733e-05,0.993572739692787,1,206,1
1.70540910933798,10.9053938382335,1.41557263182588,0.234235838644175,0.595295501526633,207,0.588914209258067
-2.38322793807583,12.0476699234586,3.3484404366581,0.0673765234883843,0.484268762572762,208,0.462239684989013
1.32966961374808,11.5196039739406,1.53425942245659,0.215579639440475,0.584122349834065,209,0.575740454112758
-1.22830857170955,11.6892428906472,1.27686457523628,0.25858102030318,0.623319632236127,210,0.619764857223257
0.902910716986056,11.428252401366,0.846863587356795,0.357521553733207,0.72965484826171,211,0.721096162817949
-1.46697385924428,11.8358959720114,0.582459880582339,0.445414965052231,0.782599387231295,212,0.776602785835299
3.19962537353311,10.9858276759801,3.58272148788066,0.0584879646926063,0.459894071245109,213,0.434931651170749
0.404846229813356,11.6096703129945,0.100630511294064,0.751098297967042,0.923810740815078,214,0.921539104537939
3.43867418489252,11.5993356945558,3.68029732649046,0.055162085196744,0.453117128401826,215,0.423870861955728
0.844249002644052,11.8188531745006,0.237053471890851,0.626381061396296,0.867866544643659,216,0.871408908127447
-0.117806355792676,11.7784906390957,0.00559077966522441,0.940401923670962,0.977752226083207,217,0.976828169417952
-0.945142660193152,11.1327239858078,0.425970248714625,0.514027295339895,0.807005310089937,218,0.808391659373825
-0.272366511251568,11.2206279468039,0.0553033786549809,0.814096793695529,0.937714101051741,219,0.93441360139362
2.28836122724927,11.0730695596967,2.26945038068824,0.132061126871635,0.521896739832433,220,0.507228039792069
2.26766662858048,10.8029599465821,2.69965901577259,0.100483617225675,0.521896739832433,221,0.506039445041069
0.788044626662046,11.1828953898727,0.495820319207093,0.481401821520866,0.801300186581706,222,0.801877188838992
1.3117472750687,10.6328610785093,0.973159117020929,0.323980036365469,0.699264403474996,223,0.691274418921252
1.88276495565929,11.2306746904008,2.83832655373079,0.0921530816040388,0.521896739832433,224,0.499603924241622
3.08850655817986,11.8579567382914,1.78581419609158,0.181547152420094,0.542115705260804,225,0.527163841710573
-5.58753719259756,11.5244178739806,10.1096706738035,0.00149126847881807,0.137196700051263,226,0.113240566207266
0.2006921890612,11.0736463736335,0.034966172523412,0.851680304447044,0.955543756208878,227,0.952414133373047
-0.525049973146604,11.4101023852431,0.154260620910203,0.694526890263706,0.899536185237547,228,0.898053086741953
1.77635520058459,11.6615263888073,1.37034414297386,0.241853826133093,0.604634565332733,229,0.599370911476284
0.481575702924552,11.3057309459801,0.134434278859414,0.713906120540294,0.902189053430042,230,0.901902361226685
-3.30853892048463,11.2629656918452,4.09447855073177,0.0431196934830659,0.428927070842476,231,0.392981317538888
-1.05452311916359,11.82963864749,0.56908393834602,0.450687522079671,0.782599387231295,232,0.776602785835299
4.20410080078501,11.5750663936343,3.69934347162503,0.0545366407085072,0.453117128401826,233,0.423870861955728
3.05881607845646,11.9177467865301,1.76858214394387,0.1836675371399,0.542115705260804,234,0.527163841710573
