"Cell_Type","Condition","Donor","Residuals","Motif"
0.287465502544558,0.0330119780706552,0.0465666998047286,0.632955819580058,"zbtb6"
0.464446286408744,0.0474820985215975,0.0935205849000258,0.394551030169632,"zbtb7a"
0.668928634160167,0.0535857066128878,0.0728743915489902,0.204611267677955,"zfn121"
0.618606158525526,0.0396707190483403,0.0104236922338404,0.331299430192293,"zfx"
0.601373249499567,0.0582709819417124,0.056698248713465,0.283657519845256,"zic"
0.144148956923576,0.267666519008363,0.0651193795560424,0.523065144512019,"zic_2"
0.533572214956914,0.00162325704074041,0.00796672171930918,0.456837806283036,"zim3"
0.547339237281282,0.061402755776072,0.0416933098434051,0.349564697099241,"zkscan1"
0.161560597181718,0.108268008976581,0.0686886593888586,0.661482734452842,"znf134"
0.138428614950445,0.000622138809109161,0.0269341093925992,0.834015136847847,"znf136"
0.470504103146832,0.000996626767905232,0.00765987993790578,0.520839390147357,"znf140"
0.271323809310891,0.0655237222178512,0.0383076577849127,0.624844810686345,"znf143"
0.616302560928311,0.0594455009157008,0.0451439292272999,0.279108008928688,"znf143_1"
0.741758648420718,0.00834645398079946,4.2856275489664e-11,0.249894897555627,"znf146"
0.340172862132603,0.0727546017578855,7.36332899071226e-12,0.587072536102149,"znf232"
0.290840935036581,0.139406703687464,0.0247399303559055,0.545012430920049,"znf24"
0.160225867510038,0.0067920731394612,0.00834401279679849,0.824638046553703,"znf250"
0.575241057884052,0.00615520272450833,0.000849274851075189,0.417754464540364,"znf257"
0.247729753882154,0.0565994378484293,0.0160109845943538,0.679659823675063,"znf274"
0.59208922421242,0.0243324788119893,3.73833235889899e-10,0.383578296601758,"znf28"
0.155545591350915,0.0280460345840511,0.0164452477876933,0.79996312627734,"znf282"
0.222130175849069,0.0571997821056169,0.0470660982236081,0.673603943821706,"znf306"
0.077581160605982,0,0.020050857569108,0.90236798182491,"znf317"
0.565680154670857,0.0629456698108908,0.0498564258603647,0.321517749657888,"znf320"
0.486646668993034,0.0731310113029188,0.0105743316591147,0.429647988044932,"znf324"
0.583353359368941,0.073931362145288,0.00427690648081636,0.338438372004955,"znf329"
0.504426982610125,0.0690622969395444,0.014855711548935,0.411655008901396,"znf331"
0.520468496932169,0.0676726973041204,0.0882429245591953,0.323615881204516,"znf332"
0.463172563584986,0.0920659816060756,0.0622496932590139,0.382511761549924,"znf335"
0.395219783328729,0.0319772793508988,0.00530413058088275,0.567498806739489,"znf354"
0.447167334616541,0.0466275237169568,0,0.506205141666502,"znf382"
