"","name","Log2FC_atac","FDR_atac","isDiff_1","Log2FC_rna","FDR_rna","isDiff_2"
"1993","DLEU7",-0.0187589245488917,0.930896683267443,FALSE,-1.48240655951029,1,FALSE
"1994","DLG1",-0.13945641255058,0.394420870790567,FALSE,0.0650812357922033,1,FALSE
"1995","DLG4",0.127036663301827,0.879630954315033,FALSE,0.094443295423547,1,FALSE
"1996","DLGAP4",0.00563868594655373,0.969904285588143,FALSE,0.50918120067351,1,FALSE
"1997","DLST",-0.447205614288952,0.826529717111571,FALSE,0.269563459270884,1,FALSE
"1998","DMAP1",0.256012095303186,0.874370190283083,FALSE,0.222798991934963,1,FALSE
"1999","DMTF1",-0.191564945918033,0.900561639383047,FALSE,0.494765511035449,1,FALSE
"2000","DMTN",0.804533097663318,0.122179724140327,FALSE,0.519541712279232,1,FALSE
"2001","DMWD",0.520295307518426,0.318985274894787,FALSE,0.36559034704466,1,FALSE
"2002","DMXL1",-0.112532993391862,0.91650271061867,FALSE,-0.161564138302525,1,FALSE
"2003","DMXL2",-0.200425977241279,0.373835523646923,FALSE,-0.520109593653159,4.34694705179432e-05,TRUE
"2004","DNA2",0.342286659526622,0.645471558772597,FALSE,0.760066523841187,1,FALSE
"2005","DNAAF2",0.262093840865478,0.894691110823108,FALSE,0.0424945507249639,1,FALSE
"2006","DNAH1",0.301118395541519,0.41418873905234,FALSE,-0.0920743454184496,1,FALSE
"2007","DNAJA1",0.129407545824897,0.858912442719599,FALSE,0.102017521708111,5.35492323843689e-05,FALSE
"2008","DNAJA2",0.0815325181365879,0.846212991202984,FALSE,0.249554545803671,1,FALSE
"2009","DNAJA3",-0.0879982048270183,0.973243376440263,FALSE,-0.127155782455522,1,FALSE
"2010","DNAJA4",-0.255615178957549,0.995973767907286,FALSE,0.991466041031869,1,FALSE
"2011","DNAJB1",-0.19475352119865,0.663747634576203,FALSE,-1.5077649786129,1,FALSE
"2012","DNAJB11",0.371702662958136,0.461870336932099,FALSE,0.574222301698416,1,FALSE
"2013","DNAJB12",-0.0614355655281116,0.969371683633813,FALSE,-0.191677338050922,1,FALSE
"2014","DNAJB14",-0.384466809215635,0.896133321573004,FALSE,0.455716418128423,1,FALSE
"2015","DNAJB2",-0.181466136191183,0.593335071456374,FALSE,-0.952335817285205,1,FALSE
"2016","DNAJB4",-0.0228104228738554,0.925282659328835,FALSE,-0.690262887688857,1,FALSE
"2017","DNAJB6",0.157000725645165,0.205307754148857,FALSE,0.0732244091008174,1,FALSE
"2018","DNAJB9",0.110792276057684,0.801591974030201,FALSE,-1.67006392274963,1,FALSE
"2019","DNAJC1",0.165433099931022,0.445718144588154,FALSE,0.354783592088077,1,FALSE
"2020","DNAJC10",-0.448796480352506,1,FALSE,-0.285075400727326,1,FALSE
"2021","DNAJC11",-0.173116605390152,0.994190834076949,FALSE,0.637233929462053,1,FALSE
"2022","DNAJC13",-0.0517607044463846,0.975517212643327,FALSE,0.896695243764307,9.71408967126548e-26,TRUE
"2023","DNAJC14",0.0473603225723859,0.969983617447452,FALSE,0.0663573924794738,1,FALSE
"2024","DNAJC15",0.249981889232076,0.337886299302139,FALSE,0.757157480998669,1,FALSE
"2025","DNAJC16",-0.164191728442417,0.934339458060239,FALSE,0.552976318553195,1,FALSE
"2026","DNAJC17",0.229777442166757,0.77840347600273,FALSE,0.196678118575417,1,FALSE
"2027","DNAJC19",-0.0451287570279007,0.992958574712089,FALSE,-0.176264432121409,1,FALSE
"2028","DNAJC2",0.26867504475831,0.731744883688334,FALSE,0.427756310995224,1,FALSE
"2029","DNAJC21",-0.460399292584368,0.249556313999351,FALSE,0.464823537097058,1,FALSE
"2030","DNAJC24",-0.0440695019904134,0.832940320761106,FALSE,0.174406226230544,1,FALSE
"2031","DNAJC25",-0.146007142341007,0.981883351435979,FALSE,1.08513888813346,1,FALSE
"2032","DNAJC27",-0.00470365981412963,0.926323979151403,FALSE,-0.505781067884099,1,FALSE
"2033","DNAJC3",0.0497883277557647,0.777973676634159,FALSE,0.337870458042255,0.000114136348105049,FALSE
"2034","DNAJC30",0.0907449894836748,0.963632323442583,FALSE,0.0285553597670889,1,FALSE
"2035","DNAJC4",0.118662653064069,0.977553056459022,FALSE,-0.508151972346846,1,FALSE
"2036","DNAJC5",-0.0103184339742774,0.848214711483849,FALSE,0.539466623506784,0.000433612583519965,TRUE
"2037","DNAJC7",0.0340167487016139,0.976149055119476,FALSE,0.652632375238998,0.0567435666909603,FALSE
"2038","DNAJC8",-0.230624757562474,0.957569857709352,FALSE,0.65291667813496,1,FALSE
"2039","DNAL1",0.992679576356924,0.0285707098152159,TRUE,-0.746738353058216,1,FALSE
"2040","DNAL4",-0.033859803649673,0.72697083190431,FALSE,-0.982013881943097,1,FALSE
"2041","DNASE1",0.0645040666704856,0.841102004502744,FALSE,-0.245478045015962,1,FALSE
"2042","DNASE1L1",-0.430808676014977,0.636345442560373,FALSE,0.189020031960336,1,FALSE
"2043","DNASE2",0.447277166653974,0.634391984011186,FALSE,1.21825916239736,1,FALSE
"2044","DNHD1",0.105557186882535,0.751863581385859,FALSE,-0.0239120601270457,1,FALSE
"2045","DNM1L",-0.117424223292911,0.903611251069541,FALSE,0.626103559854616,1,FALSE
"2046","DNM2",-0.0239613292895038,0.80550945970569,FALSE,-0.0424111615870539,1,FALSE
"2047","DNM3",-0.21812455971309,0.710652390447191,FALSE,-0.541300248563859,1,FALSE
"2048","DNMBP",-0.157709378391221,0.7755432371403,FALSE,-0.556407140954067,1,FALSE
"2049","DNMT1",0.0082858547432977,0.6456373956913,FALSE,0.964425022347374,1,FALSE
"2050","DNMT3A",-0.0591376476030738,0.916208015696243,FALSE,-0.212452739736706,1,FALSE
"2051","DNPEP",0.158371646515673,0.77840347600273,FALSE,-0.119543279222045,1,FALSE
"2052","DNPH1",-0.295324327489209,0.900561639383047,FALSE,-0.111374901377386,1,FALSE
"2053","DNTTIP1",0.1229953877257,0.839268408139868,FALSE,0.418085983980972,1,FALSE
"2054","DNTTIP2",0.289843793948661,0.911417895023557,FALSE,0.548783292845616,0.0208034721542007,TRUE
"2055","DOCK1",0.0598268076262349,0.852615368771156,FALSE,2.09566955562563,1,FALSE
"2056","DOCK10",0.021618640165999,0.898293897259981,FALSE,0.586401732561627,1,FALSE
"2057","DOCK11",-0.127319772017082,1,FALSE,0.00778649467251746,1,FALSE
"2058","DOCK2",0.167371316299736,0.462005300860366,FALSE,0.0419880664771419,0.0615505423215635,FALSE
"2059","DOCK4",0.0184999678045919,0.963152080339424,FALSE,0.109173819975374,1,FALSE
"2060","DOCK5",0.0945207565850184,0.860788278439678,FALSE,-0.140187589138068,1,FALSE
"2061","DOCK7",0.2571562823038,0.618387873525277,FALSE,0.075552839304259,1,FALSE
"2062","DOCK8",0.0687767750235316,0.899216322714106,FALSE,0.42347126312516,1.61045097623914e-31,FALSE
"2063","DOCK9",0.0955624212105155,0.803015348227391,FALSE,-0.318247403759302,1,FALSE
"2064","DOK1",0.550058975045278,0.450247242896004,FALSE,0.443592859045933,1,FALSE
"2065","DOK2",-0.0517565028242359,0.937205509301163,FALSE,0.00289640459562257,1,FALSE
"2066","DOK3",-0.0113088343406659,0.95271284512068,FALSE,0.227564853665586,1,FALSE
"2067","DOLK",-0.0261822132067991,0.871699894664113,FALSE,0.79151616246624,1,FALSE
"2068","DOLPP1",0.350055804359702,0.908795965756244,FALSE,0.041046303950286,1,FALSE
"2069","DONSON",-0.265005113163069,0.870419981691887,FALSE,0.405625008846913,1,FALSE
"2070","DOT1L",-0.234285435878818,0.4190719411313,FALSE,0.180558453212139,1,FALSE
"2071","DPAGT1",0.30868680867128,0.700731602902481,FALSE,0.120088909233032,1,FALSE
"2072","DPCD",0.169782704212493,0.802198928674634,FALSE,0.00107462334498276,1,FALSE
"2073","DPEP2",-0.0684492834556524,0.781322620860146,FALSE,-2.63567462019192,1,FALSE
"2074","DPF2",0.0640165632285064,0.97355020146316,FALSE,0.256629927247084,1,FALSE
"2075","DPH2",-0.189644045659732,0.971664616063192,FALSE,-0.637025601162351,1,FALSE
"2076","DPH3",0.194838387628967,0.862863030327958,FALSE,0.291589765600883,1,FALSE
"2077","DPH5",0.0307351901620772,0.849694735040579,FALSE,-0.0239120601270457,1,FALSE
"2078","DPH6",-0.0416446833445634,0.979774471501519,FALSE,-0.571357482420038,1,FALSE
"2079","DPH7",-0.443217092258581,0.941017773084593,FALSE,-0.183748243945775,1,FALSE
"2080","DPM1",0.0911863053626903,0.981883351435979,FALSE,0.134350023789686,1,FALSE
"2081","DPM2",0.124647036962432,0.975517212643327,FALSE,-0.0397817699960639,1,FALSE
"2082","DPM3",0.296346901053934,0.763599737110664,FALSE,0.601017076919129,1,FALSE
"2083","DPP3",0.0566274867885838,0.886910723203571,FALSE,0.619749814199761,1,FALSE
"2084","DPP4",-0.299035497778092,0.77840347600273,FALSE,-0.326925294831299,1,FALSE
"2085","DPP7",0.181269784528425,0.819567165997573,FALSE,-0.530930865938928,1,FALSE
"2086","DPP8",-0.152704136064832,0.787232178155775,FALSE,-0.0981491130761007,1,FALSE
"2087","DPP9",0.215724292164144,0.599305286991954,FALSE,0.345029024562344,1,FALSE
"2088","DPY19L1",0.0198080778472231,0.879630954315033,FALSE,-0.218238405059493,1,FALSE
"2089","DPY19L3",-0.114999944959256,0.96594986093592,FALSE,-0.287703985033581,1,FALSE
"2090","DPY19L4",0.0141932165322474,0.522903699258349,FALSE,-0.141369641675222,1,FALSE
"2091","DPY30",-0.0859809384081153,0.820858934627476,FALSE,-0.784676128627185,1,FALSE
"2092","DPYD",0.0453239230580577,0.563785713317829,FALSE,-0.0697241578133996,1,FALSE
"2093","DPYSL2",-0.186002415255823,0.734188274561768,FALSE,0.723984104052794,4.55489901601024e-37,TRUE
"2094","DR1",0.271100138873192,0.897622110125894,FALSE,-0.268251622367409,1,FALSE
"2095","DRAM1",0.198428607293739,0.328833822844249,FALSE,0.922859163139739,1,FALSE
"2096","DRAM2",0.0926523398159288,0.941868822551884,FALSE,-0.398725735266501,1,FALSE
"2097","DRAP1",-0.188358067321903,0.924310803742446,FALSE,0.564952893931991,1,FALSE
"2098","DRG1",-0.118021399348271,0.98882546594805,FALSE,0.121664764158571,1,FALSE
"2099","DRG2",-0.275039826973629,0.719251079771361,FALSE,0.524729621771338,1,FALSE
"2100","DROSHA",-0.287738806380555,0.777686800484601,FALSE,0.276942989636482,1,FALSE
"2101","DSC2",-0.321596461668321,0.909264335142697,FALSE,0.511210437687278,1,FALSE
"2102","DSE",0.210471574811334,0.60959583256293,FALSE,0.810290824053318,4.03820634801986e-08,TRUE
"2103","DSN1",0.053722650620597,0.911501057046911,FALSE,-0.778799562290515,1,FALSE
"2104","DST",0.235997220005976,0.596809128360985,FALSE,-0.116796025805531,1,FALSE
"2105","DSTN",-0.0738843766773594,0.981918046917548,FALSE,-0.189463929876268,1,FALSE
"2106","DSTYK",0.201086579155112,0.74378461611113,FALSE,-0.459016739234709,1,FALSE
"2107","DTD1",0.192383192568441,0.608986726491139,FALSE,-0.563164507129375,1,FALSE
"2108","DTD2",-0.425112989863083,0.537444150122321,FALSE,-0.419905141049205,1,FALSE
"2109","DTNBP1",-0.0788619480231304,0.855943924551653,FALSE,0.800078175969664,1,FALSE
"2110","DTWD1",0.385527064337262,0.349006610602338,FALSE,0.897851668122495,1,FALSE
"2111","DTX2",0.233617724687299,0.89389684227553,FALSE,-0.375341581906555,1,FALSE
"2112","DTX3L",0.0914323588722386,0.89952084358088,FALSE,1.42959958696643,1.28584863287596e-30,TRUE
"2113","DTX4",0.178184385794162,0.60529650727612,FALSE,-0.155241816256781,1,FALSE
"2114","DTYMK",0.255920125912236,0.817797446725884,FALSE,0.0707835951563869,1,FALSE
"2115","DUS1L",-0.576149972212016,0.899323339187646,FALSE,-0.173078501402561,1,FALSE
"2116","DUS2",-0.00679618291567517,0.977553056459022,FALSE,-0.257748825389552,1,FALSE
"2117","DUS3L",0.147261942390753,0.896718812652743,FALSE,-0.721466387224563,1,FALSE
"2118","DUSP1",-0.00161320347894147,0.827982656341186,FALSE,-1.32442376865627,1.51340605064592e-130,TRUE
"2119","DUSP10",-0.0152398041654645,0.910905358952323,FALSE,-0.379836825869742,1,FALSE
"2120","DUSP11",0.960656303666209,0.339571518379608,FALSE,-0.288117009668778,1,FALSE
"2121","DUSP12",0.538086704506254,0.561885436624532,FALSE,-0.286486349535033,1,FALSE
"2122","DUSP16",0.2539266521658,0.319434476730214,FALSE,-1.65594281450498,1,FALSE
"2123","DUSP18",0.433688930271367,0.970671549257245,FALSE,0.901065624645174,1,FALSE
"2124","DUSP2",-0.281542727685488,0.610053249177393,FALSE,-4.03564375438093,4.44752056792155e-47,TRUE
"2125","DUSP22",-0.0137342035978247,0.859251134039946,FALSE,-0.320208920092588,1,FALSE
"2126","DUSP23",-0.592109034165796,0.70719393816376,FALSE,-0.375834895312245,1,FALSE
"2127","DUSP28",0.0833782141853095,0.883362693034212,FALSE,-0.770186431985807,1,FALSE
"2128","DUSP3",-0.34125223012998,0.934626765852788,FALSE,0.594557668861506,0.122391635381432,FALSE
"2129","DUSP5",-0.225517250007501,1,FALSE,-1.25684685909516,1,FALSE
"2130","DUSP6",0.428617894838079,0.163669344758457,FALSE,0.216853361611893,5.97865219496695e-12,FALSE
"2131","DUSP7",0.0237639118646275,0.883362693034212,FALSE,-0.0518180566969306,1,FALSE
"2132","DUT",0.0211901692306733,0.971836904314501,FALSE,-0.28751208369903,1,FALSE
"2133","DVL1",0.0106229426860407,0.979919337341333,FALSE,-0.794979489345949,1,FALSE
"2134","DVL2",0.087422561015586,0.975517212643327,FALSE,-0.0892811305267687,1,FALSE
"2135","DVL3",0.0714741317879052,1,FALSE,0.0358849015655784,1,FALSE
"2136","DXO",-0.504033392710085,0.855094230117206,FALSE,-0.167841853036414,1,FALSE
"2137","DYM",-0.0226186813992783,0.975517212643327,FALSE,-0.50195935693169,1,FALSE
"2138","DYNC1H1",0.214286708391828,0.442220622077508,FALSE,0.659277687856079,1.35627054327344e-34,TRUE
"2139","DYNC1I2",0.465505721979858,0.514196230239875,FALSE,0.747487031103034,1,FALSE
"2140","DYNC1LI1",0.0377243071131336,0.861954370748207,FALSE,-0.126962217854197,1,FALSE
"2141","DYNC1LI2",0.176234792971805,0.566082919525841,FALSE,0.391579473786824,1,FALSE
"2142","DYNLL1",0.177751434166589,0.939650066769834,FALSE,-0.26725738042926,1,FALSE
"2143","DYNLL2",-0.34657148323863,0.845559892279669,FALSE,-0.243223325430839,1,FALSE
"2144","DYNLRB1",-0.0169982004795191,0.979865855836648,FALSE,0.45817618219037,1,FALSE
"2145","DYNLT1",-0.121246102017155,0.75801150940326,FALSE,-0.0689276290065837,1,FALSE
"2146","DYNLT3",0.537224103551386,0.848925872929275,FALSE,-0.293372735120273,1,FALSE
"2147","DYRK1A",0.0315575970842082,0.999424166633489,FALSE,-0.143269174590705,1,FALSE
"2148","DYRK1B",-0.128541003772595,0.9870830582228,FALSE,-1.23017890863308,1,FALSE
"2149","DYRK2",0.111174415868056,0.937626616029735,FALSE,-0.943261872462202,1,FALSE
"2150","DYRK4",-0.07983903069864,0.908500476495735,FALSE,-0.778799562290515,1,FALSE
"2151","DYSF",0.319954084814547,0.0246580282794101,FALSE,2.08788949914949,1.33876341558582e-103,TRUE
"2152","DZIP3",-0.0593015819561632,0.969860261086382,FALSE,0.0851388881334572,1,FALSE
"2153","E2F2",-0.053824259700798,1,FALSE,2.65004373651336,1,FALSE
"2154","E2F3",0.18311240472048,0.641696645159131,FALSE,0.214774168550052,1,FALSE
"2155","E2F4",0.480392772087657,0.622539966948707,FALSE,-0.260951257427895,1,FALSE
"2156","E2F6",-0.221420145708283,0.997760420638303,FALSE,-0.0814981856978241,1,FALSE
"2157","E4F1",0.117369893643584,0.905859994345621,FALSE,0.244284050822527,1,FALSE
"2158","EAF1",0.219762321713359,0.849536455812907,FALSE,0.105616822926701,1,FALSE
"2159","EAF2",0.266133223184542,0.222020134871773,FALSE,0.539808174305236,1,FALSE
"2160","EAPP",-0.226993578007061,0.835654479806438,FALSE,0.0461494197818277,1,FALSE
"2161","EBAG9",-0.394874212725328,0.690848368140961,FALSE,0.0928763407339455,1,FALSE
"2162","EBNA1BP2",-0.303213076023215,0.60959583256293,FALSE,0.404931238676828,1,FALSE
"2163","EBP",-0.0871508581548879,0.976997054619861,FALSE,0.263020613404112,1,FALSE
"2164","EBPL",-0.199213806474924,0.883362693034212,FALSE,0.16019936557756,1,FALSE
"2165","ECD",-0.523951264908319,0.824555714279849,FALSE,0.218886571871239,1,FALSE
"2166","ECE1",0.0294535095108266,0.545365799454927,FALSE,0.104830325295311,1,FALSE
"2167","ECE2",-0.28337709791545,0.90022924585772,FALSE,-0.307728028097343,1,FALSE
"2168","ECH1",0.140959911936398,0.712423115876664,FALSE,0.194797438612496,1,FALSE
"2169","ECHDC1",0.0848436964769684,0.841102004502744,FALSE,-0.20848383753376,1,FALSE
"2170","ECHDC2",0.461920903496755,0.759888471973268,FALSE,0.384699169992365,1,FALSE
"2171","ECHDC3",0.116986572206233,0.757898974403254,FALSE,-0.363762063011671,1,FALSE
"2172","ECHS1",0.277449258710386,0.841524410529803,FALSE,-0.348273820099595,1,FALSE
"2173","ECI1",0.262490472833093,0.974795222359057,FALSE,-0.536229259016437,1,FALSE
"2174","ECI2",-0.247661257113409,0.892260040718466,FALSE,0.338239858899704,1,FALSE
"2175","ECSIT",-0.254600836345901,0.860788278439678,FALSE,0.321847586693564,1,FALSE
"2176","ECT2",-0.129130993993962,0.634391984011186,FALSE,-1.03753383069068,1,FALSE
"2177","EDARADD",0.294455265634309,0.55318529110543,FALSE,0.534740747104128,1,FALSE
"2178","EDC3",-0.018526243789264,0.771164820597871,FALSE,-0.0467327675371472,1,FALSE
"2179","EDC4",-0.305932138537944,0.923756102628099,FALSE,0.533144444024225,1,FALSE
"2180","EDEM1",-0.0564189575772996,0.96827044400395,FALSE,-0.685092644930919,1,FALSE
"2181","EDEM2",0.235227122815573,0.579834769399327,FALSE,0.610411949620424,1,FALSE
"2182","EDEM3",-0.194423737968079,0.850136022101929,FALSE,0.522990887025772,0.0138639847386926,TRUE
"2183","EDF1",-0.47173409012608,0.805079978034005,FALSE,0.167412780670081,0.0168242818575567,FALSE
"2184","EDRF1",0.263495059706141,0.827209357457769,FALSE,0.165662593158568,1,FALSE
"2185","EEA1",-0.328513383873259,0.558737062925111,FALSE,0.50918120067351,1,FALSE
"2186","EED",0.118627490382139,0.751863581385859,FALSE,-0.120308026147393,1,FALSE
"2187","EEF1A1",0.0304436682167924,0.933968008826574,FALSE,-0.84144078048055,9.54904744888242e-96,TRUE
"2188","EEF1B2",0.0986010263944133,1,FALSE,-1.09941152963558,3.18516246795175e-08,TRUE
"2189","EEF1D",-0.254730114751276,0.80344077492905,FALSE,-0.789213170669399,0.00160745948554463,TRUE
"2190","EEF1E1",0.0625881361633962,0.933968008826574,FALSE,-0.334014719617619,1,FALSE
"2191","EEF2",0.0135049288853811,0.879131104837914,FALSE,-1.19225081067741,2.61394711030444e-162,TRUE
"2192","EEF2K",-0.378291210007403,0.380507837269332,FALSE,-0.0289956627950696,1,FALSE
"2193","EEFSEC",0.160220767280342,0.953420262896952,FALSE,0.0644749340220327,1,FALSE
"2194","EEPD1",-0.0584456865327073,0.938654524733158,FALSE,-0.767303923452685,1,FALSE
"2195","EFCAB13",0.0495169087746981,0.670669831124389,FALSE,0.0142000667900195,1,FALSE
"2196","EFCAB14",0.613282610681975,0.29069227063864,FALSE,-0.449675965998949,1,FALSE
"2197","EFCAB2",0.113778589751244,0.984257908885832,FALSE,0.487986978404386,1,FALSE
"2198","EFHC1",0.139484258686125,0.788077222979974,FALSE,0.405625008846913,1,FALSE
"2199","EFHD2",0.0847187672803777,0.979466786522376,FALSE,0.331879694120264,1.19743265985517e-33,FALSE
"2200","EFNA4",0.180325758528117,0.859966819166377,FALSE,-0.278105978466963,1,FALSE
"2201","EFNA5",0.0937791899349646,0.655786780552653,FALSE,-0.173078501402561,1,FALSE
"2202","EFNB1",-0.58537643619056,0.243974381212812,FALSE,0.170574364639517,1,FALSE
"2203","EFR3A",0.0541777525906446,0.771093920661133,FALSE,0.131222133499211,1,FALSE
"2204","EFTUD2",-0.19044746744751,0.923114807403079,FALSE,0.531245541080926,0.105486770203092,FALSE
"2205","EGLN1",-0.303347767531973,0.991509220439405,FALSE,-1.26568562260022,1,FALSE
"2206","EGLN2",-0.0514025149390691,0.861581794252182,FALSE,-0.365907334843228,1,FALSE
"2207","EGR1",-0.500491127142233,0.273054164337516,FALSE,-1.62172958925345,2.51922773983081e-44,TRUE
"2208","EGR2",0.158949938757238,0.784219558008204,FALSE,-1.39699536619443,1,FALSE
"2209","EGR3",-0.265599632320552,0.843931749087945,FALSE,-3.20921228745627,1,FALSE
"2210","EHBP1",0.00738509270948918,0.940968734272545,FALSE,-0.239933476158813,1,FALSE
"2211","EHBP1L1",-0.233920960101296,0.520817491346188,FALSE,0.203871272059075,3.74361660845885e-07,FALSE
"2212","EHD1",0.0360487803184735,0.920503588286981,FALSE,-0.181317211165083,1,FALSE
"2213","EHD3",0.31176450879005,0.724734642053116,FALSE,-0.733284903038146,1,FALSE
"2214","EHD4",-0.080994346361572,0.970867425277481,FALSE,1.11075642231273,1,FALSE
"2215","EHHADH",-0.46003722440432,0.992239326402834,FALSE,1.05656973593669,1,FALSE
"2216","EHMT1",-0.166243054889848,0.975517212643327,FALSE,0.257834166688777,1,FALSE
"2217","EHMT2",0.379198957532781,0.802198928674634,FALSE,0.152975194402206,1,FALSE
"2218","EI24",0.641285570523808,0.155563407012734,FALSE,0.264368296865859,1,FALSE
"2219","EID1",0.196107463833128,0.664489929653097,FALSE,0.0014677550432769,1,FALSE
"2220","EID2",-0.0822759555704381,0.874509640093913,FALSE,0.187753954616344,1,FALSE
"2221","EIF1",-0.0447231089846732,0.911700584015959,FALSE,-0.850384815547701,1.25436460750114e-64,TRUE
"2222","EIF1AD",0.203295288202166,0.766294442782709,FALSE,0.120088909233032,1,FALSE
"2223","EIF1AX",0.0817817512682967,0.758303977106177,FALSE,-0.174784318971543,1,FALSE
"2224","EIF1B",0.000349938712876569,0.990200969941767,FALSE,-0.285759551010397,1,FALSE
"2225","EIF2A",-0.206481031052831,0.939840520298872,FALSE,-0.466831786976888,1,FALSE
"2226","EIF2AK1",-0.0176039869132123,0.794051546716858,FALSE,0.337316534042019,0.282222059046406,FALSE
"2227","EIF2AK2",-0.235728953378133,0.754266182531376,FALSE,1.38841169268338,1.46171021145174e-06,TRUE
"2228","EIF2AK3",0.242271385523063,0.710424637771932,FALSE,-0.603712855732423,1,FALSE
"2229","EIF2AK4",0.332452943722212,0.970867425277481,FALSE,0.309868499319192,1,FALSE
"2230","EIF2B1",0.0489671754566065,0.775161252473331,FALSE,-0.216067008952824,1,FALSE
"2231","EIF2B2",0.0780940708740746,0.915804368754893,FALSE,0.760449964385874,1,FALSE
"2232","EIF2B3",-0.0855737626216786,0.975427430991527,FALSE,0.293744650304557,1,FALSE
"2233","EIF2B4",0.129043045921643,0.933968008826574,FALSE,0.564952893931991,1,FALSE
"2234","EIF2B5",0.0351138076873443,0.939650066769834,FALSE,0.446739414362797,1,FALSE
"2235","EIF2D",-0.160310067074076,0.872038392630553,FALSE,-0.638575682534893,1,FALSE
"2236","EIF2S1",-0.218701408477004,0.898790448206237,FALSE,0.304118440124875,1,FALSE
"2237","EIF2S2",0.373530091606983,0.655344271480898,FALSE,0.929019686216175,1,FALSE
"2238","EIF2S3",-0.0138121919703091,0.972034342737902,FALSE,-0.780779926418756,0.000126836080992191,TRUE
"2239","EIF3A",0.154132943942384,0.514562354487466,FALSE,0.131996128295467,3.36887785665706e-06,FALSE
"2240","EIF3B",-0.10050063338754,0.99572115869935,FALSE,0.355056184444276,1,FALSE
"2241","EIF3D",0.105600546074632,0.995462452310094,FALSE,-0.282842067628103,1,FALSE
"2242","EIF3E",-0.0235829815136454,0.96118587449659,FALSE,-1.12034987189859,6.26473163178555e-06,TRUE
"2243","EIF3F",0.366030302925934,0.60959583256293,FALSE,-0.836266169429219,1,FALSE
"2244","EIF3G",0.577308921335538,0.212701271049087,FALSE,0.257402803240837,0.00306958773251561,FALSE
"2245","EIF3H",-0.0971542949496022,0.991137840735718,FALSE,-0.23361799259985,1,FALSE
"2246","EIF3I",0.447540873229593,0.563785713317829,FALSE,0.0132886031137791,1,FALSE
"2247","EIF3J",-0.076086929812426,0.968517909824466,FALSE,0.178931964831421,1,FALSE
"2248","EIF3K",0.068166182745005,0.883362693034212,FALSE,0.158736350762832,0.000111283889133994,FALSE
"2249","EIF3L",0.124120189258712,0.784777186195557,FALSE,-1.0871398697486,2.74380311797435e-22,TRUE
"2250","EIF3M",0.395126362509462,0.367267210625159,FALSE,-0.559913084455602,1,FALSE
"2251","EIF4A1",0.260134973184415,0.572025755583913,FALSE,0.683263271814217,1,FALSE
"2252","EIF4A2",-0.166001436526909,0.898884208662186,FALSE,-0.596968651596092,1,FALSE
"2253","EIF4A3",0.145487622378622,0.957690494891191,FALSE,-0.681684362370742,1,FALSE
"2254","EIF4B",-0.0970970407777026,0.990159923022965,FALSE,-1.03441729653712,6.15813071538747e-32,TRUE
"2255","EIF4E",0.112901622254222,0.558079148783457,FALSE,0.302120433093052,1,FALSE
"2256","EIF4E2",0.426475467184056,0.352058791487107,FALSE,0.0113460697348664,1,FALSE
"2257","EIF4E3",0.193219384531155,0.429134861546411,FALSE,-0.20712028110294,1,FALSE
"2258","EIF4EBP1",-0.252298426447791,0.964364875727946,FALSE,-0.547474016184059,1,FALSE
"2259","EIF4EBP2",-0.33317606888077,0.861091090333614,FALSE,-0.0175666861023507,1,FALSE
"2260","EIF4ENIF1",-0.083334126840521,0.646849065083083,FALSE,0.644163177933073,1,FALSE
"2261","EIF4G1",-0.220693615641337,0.57883568056408,FALSE,0.814768250754306,3.56380237373193e-52,TRUE
"2262","EIF4G2",0.268695294650293,0.575932958804036,FALSE,0.0343469975768526,1.99389264090663e-06,FALSE
"2263","EIF4G3",0.221664106408612,0.295780927386529,FALSE,1.01778892889802,0.000249608178040807,TRUE
"2264","EIF4H",-0.387615454896998,0.74365783504512,FALSE,-0.0394089103826842,1,FALSE
"2265","EIF5",-0.170260335290334,0.981293734265172,FALSE,-0.414304803516077,1,FALSE
"2266","EIF5A",-0.0300511369972922,0.787232178155775,FALSE,-0.379161222326053,1,FALSE
"2267","EIF5AL1",-0.00956555711674137,0.998544643253912,FALSE,0.121166509951965,1,FALSE
"2268","EIF5B",0.116396716922227,0.96827044400395,FALSE,0.644754004350834,1,FALSE
"2269","EIF6",-0.23920092507439,0.747955107405901,FALSE,-0.069476723193437,1,FALSE
"2270","ELAC1",0.0606029639916798,0.879048809454145,FALSE,0.673074705168701,1,FALSE
"2271","ELAC2",0.110422483808977,0.479396951048283,FALSE,0.389485453706483,1,FALSE
"2272","ELAVL1",0.00614684489426825,0.663747634576203,FALSE,-0.113172749844571,1,FALSE
"2273","ELF1",0.0278458701352858,0.977631909534003,FALSE,-0.0923252161821799,1,FALSE
"2274","ELF2",0.0368264494991443,0.901710789293444,FALSE,0.351724838675592,1,FALSE
"2275","ELF4",0.176425849892176,0.822578927133394,FALSE,0.0665404465689678,1,FALSE
"2276","ELK1",-0.0451306892729486,0.999068827890038,FALSE,-0.0568361314635553,1,FALSE
"2277","ELK3",0.0550924672848103,0.905859994345621,FALSE,0.685185542633616,1,FALSE
"2278","ELK4",0.0966154568594652,0.988372516985495,FALSE,-0.235008572606285,1,FALSE
"2279","ELL",-0.0634739824093511,0.946495152038356,FALSE,-0.609259023219802,1,FALSE
