"","TF.name","cvar","mtfr","p_val","cor_score","significant","Call","Call.category","cell_type"
"6","ATF2",1.51801995786337,-2.04858515629519,0,-0.4893045630825,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"7","ATF2",1.51801995786337,-2.04858515629519,0,-0.4893045630825,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"10","ATF4",4.03894445123649,-2.24203505990681,0,-0.473427898769608,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"14","ATOH7",0.772830016697583,-1.9601039282682,0,-0.443875535776052,"negative_significant",NA,"inconclusive","Monocyte"
"15","BACH1",6.79775636414656,-1.86400020441528,0,-0.556280992921141,"negative_significant",NA,"inconclusive","Monocyte"
"16","BACH2",5.10869093006219,-1.73084168566788,0,-0.578706358858775,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"22","BATF",4.3925505445907,-1.18022327941197,0,-0.545718653215613,"negative_significant",NA,"inconclusive","Monocyte"
"23","BATF::JUN",4.64881676472387,-1.19763728340399,0,-0.547058870411135,"negative_significant",NA,"inconclusive","Monocyte"
"24","BATF3",3.84142646348549,-1.21930133542379,0,-0.547622501239318,"negative_significant",NA,"inconclusive","Monocyte"
"27","BCL6B",0.553857704947585,-1.87512971484129,0,-0.394261358292913,"negative_significant","Little effect and MethylMinus","Little effect","Monocyte"
"28","BCL6B",0.553857704947585,-1.87512971484129,0,-0.394261358292913,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"29","BHLHE22",0.546858286208298,-1.85625243370902,0,-0.330380434869238,"negative_significant",NA,"inconclusive","Monocyte"
"38","CEBPA",6.30778480624215,-2.24376333447997,0,-0.379488364753308,"negative_significant",NA,"inconclusive","Monocyte"
"39","CEBPB",5.08006607861212,-2.23890337278318,0,-0.377275284883823,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"40","CEBPD",6.95849172183904,-2.24348270140415,0,-0.332950565942097,"negative_significant","Little effect","Little effect","Monocyte"
"41","CEBPE",5.17788969810061,-2.24008292333002,0,-0.375135528029316,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"42","CEBPG",5.89121122194819,-2.24327050165265,0,-0.395996882177885,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"43","CENPB",-1.05753376024015,-1.77276990022389,4e-04,0.206915316699635,"positive_significant",NA,"inconclusive","Monocyte"
"45","CREB1",0.730638347546087,-2.10951294629064,0,-0.478491649943175,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"46","CREB1",0.730638347546087,-2.10951294629064,0,-0.478491649943175,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"64","CTCF",-2.2972842669829,-1.69804075515172,0,0.412155999496303,"positive_significant",NA,"inconclusive","Monocyte"
"65","CTCFL",-1.20493617965285,-1.98896636222311,0,0.263867534003548,"positive_significant",NA,"inconclusive","Monocyte"
"66","CUX1",-0.522495886686836,1.96179115776832,0,-0.337596694726003,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"68","DBP",1.29424191619545,-2.24889611831628,0,-0.37154907620971,"negative_significant",NA,"inconclusive","Monocyte"
"79","E2F2",-1.63556064289914,0.586622918977555,0,-0.314460414338794,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"80","E2F2",-1.63556064289914,0.586622918977555,0,-0.314460414338794,"negative_significant","Little effect","Little effect","Monocyte"
"81","E2F3",-0.701759802635447,2.18878217935785,0,-0.403744893291104,"negative_significant","Little effect","Little effect","Monocyte"
"82","E2F4",-1.4040683734659,0.744406057382062,1e-04,-0.244607171947252,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"83","E2F6",-0.55115748307436,-2.07808577146966,0,0.320207663530248,"positive_significant",NA,"inconclusive","Monocyte"
"84","E2F7",-0.970201160062369,-2.06492950385645,0,0.311299236006064,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"85","E2F8",-1.01331526855523,-2.16401709513742,0,0.374256927032442,"positive_significant","Little effect","Little effect","Monocyte"
"88","EGR1",-1.93120501186666,-1.17142399171216,0,-0.279540806648803,"negative_significant","Little effect","Little effect","Monocyte"
"93","EHF",6.01795029155047,-2.05330955702603,0,-0.724265295420021,"negative_significant",NA,"inconclusive","Monocyte"
"94","ELF1",4.25682594132348,-2.08939680237051,0,-0.68504704627798,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"95","ELF2",-0.940043795168247,-2.0239177421386,0,0.520128920988075,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"96","ELF2",-0.940043795168247,-2.0239177421386,0,0.520128920988075,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"97","ELF3",5.49093918112771,-2.08412157761074,0,-0.705316077983808,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"98","ELF3",5.49093918112771,-2.08412157761074,0,-0.705316077983808,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"99","ELF3",5.49093918112771,-2.08412157761074,0,-0.705316077983808,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"101","ELF5",3.1441254974469,-2.04869510716237,0,-0.686449747434093,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"102","ELF5",3.1441254974469,-2.04869510716237,0,-0.686449747434093,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"103","ELK1",-1.82410568601082,-1.96997211568191,0,0.575612127626677,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"104","ELK3",-1.65427131181643,-2.03019141993831,0,0.579160961551643,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"105","ELK3",-1.65427131181643,-2.03019141993831,0,0.579160961551643,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"106","ELK4",-1.34307058993071,-2.14689145920671,0,0.489222313787437,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"111","EOMES",-2.37887224858482,0.753295877969879,0,-0.559052602887333,"negative_significant",NA,"inconclusive","Monocyte"
"112","ERF",-1.47258736086775,-2.05541696537124,0,0.529069865675425,"positive_significant",NA,"inconclusive","Monocyte"
"113","ERG",-1.7258001832362,-2.0813533523522,0,0.518506888378461,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"114","ERG",-1.7258001832362,-2.0813533523522,0,0.518506888378461,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"115","ERG",-1.7258001832362,-2.0813533523522,0,0.518506888378461,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"116","ERG",-1.7258001832362,-2.0813533523522,0,0.518506888378461,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"117","ESR1",1.4783213750754,-1.31782027903908,0.0136,-0.154094054300475,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"118","ESR1",1.4783213750754,-1.31782027903908,0.0136,-0.154094054300475,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"119","ESR2",2.45618684628237,-0.697279155993295,0,-0.425530755019837,"negative_significant",NA,"inconclusive","Monocyte"
"120","ESRRA",2.0122716765693,1.12937158275854,1e-04,-0.240035003769759,"negative_significant",NA,"inconclusive","Monocyte"
"121","ESRRB",1.70787746741971,-0.995000326953751,0,-0.531154789666556,"negative_significant",NA,"inconclusive","Monocyte"
"123","ETS1",-2.07856678142747,-2.10181747905846,0,0.526712690141721,"positive_significant",NA,"inconclusive","Monocyte"
"124","ETS2",-1.660972733122,-2.12399608907262,0,0.520090027910565,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"125","ETV1",3.03017887134964,-2.1208410671856,0,-0.659522348376772,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"126","ETV2",-0.744555220753157,-2.08037577284578,0,0.489473524812668,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"127","ETV3",-1.72692937828312,-2.0480500108144,0,0.521378600199885,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"128","ETV3",-1.72692937828312,-2.0480500108144,0,0.521378600199885,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"129","ETV4",4.84455472334902,-2.12096524792082,0,-0.684941843691272,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"131","ETV6",2.70881160440844,-2.06805420760619,0,-0.677798906849485,"negative_significant",NA,"inconclusive","Monocyte"
"134","EWSR1-FLI1",2.87293663851911,-2.19603191272997,0,-0.556057198327598,"negative_significant",NA,"inconclusive","Monocyte"
"136","FEV",-1.78933908503737,-2.03395458558624,0,0.561923677117322,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"137","FEV",-1.78933908503737,-2.03395458558624,0,0.561923677117322,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"138","FIGLA",-0.820103783101512,2.10341032120555,0.00495,-0.172813738820233,"negative_significant",NA,"inconclusive","Monocyte"
"139","FLI1",-1.83239712713411,-2.05194881953432,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"140","FLI1",-1.83239712713411,-2.05194881953432,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"141","FLI1",-1.83239712713411,-2.05194881953432,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"142","FLI1",-1.83239712713411,-2.05194881953432,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"143","FLI1",-1.83239712713411,-2.05194881953432,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"144","FLI1",-1.83239712713411,-2.05194881953432,0,0.556048272047513,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"145","FOS",5.70538818514178,-1.48941921781591,0,-0.568642615655101,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"146","FOS::JUN",5.02518939233529,-1.60856772813992,0,-0.551938357660103,"negative_significant",NA,"inconclusive","Monocyte"
"147","FOS::JUNB",5.13267618351478,-1.62510321006279,0,-0.536680794630205,"negative_significant",NA,"inconclusive","Monocyte"
"148","FOS::JUND",6.00614774456577,-1.53608175132596,0,-0.556108205642365,"negative_significant",NA,"inconclusive","Monocyte"
"150","FOSB::JUNB",4.61756491856201,-1.55204770255061,0,-0.527542196598131,"negative_significant",NA,"inconclusive","Monocyte"
"151","FOSL1",5.07117318126866,-1.50866415549074,0,-0.56434524938592,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"152","FOSL1::JUN",5.20700912170585,-1.56655361598104,0,-0.561542397439433,"negative_significant",NA,"inconclusive","Monocyte"
"153","FOSL1::JUNB",4.04096451092651,-1.44397939990939,0,-0.5557052478557,"negative_significant",NA,"inconclusive","Monocyte"
"154","FOSL1::JUND",3.98095917509916,-1.5631652755405,0,-0.508809760249681,"negative_significant",NA,"inconclusive","Monocyte"
"155","FOSL2",6.9477091763337,-1.5695027329179,0,-0.568437948804596,"negative_significant",NA,"inconclusive","Monocyte"
"156","FOSL2::JUN",5.33855026065471,-1.53683007588478,0,-0.567665187985865,"negative_significant",NA,"inconclusive","Monocyte"
"157","FOSL2::JUNB",4.34635926245299,-1.63161103723509,0,-0.524481120120632,"negative_significant",NA,"inconclusive","Monocyte"
"158","FOSL2::JUND",4.63541348736471,-1.61880372010851,0,-0.538805886881716,"negative_significant",NA,"inconclusive","Monocyte"
"161","FOXA3",-1.06369820434773,1.46981375352916,0.00645,-0.164778811561445,"negative_significant",NA,"inconclusive","Monocyte"
"162","FOXB1",-0.602264953128974,-0.927600842758205,0,0.296854602055276,"positive_significant",NA,"inconclusive","Monocyte"
"163","FOXC1",-0.526993500168791,-0.939845383915051,5e-05,0.249027593363311,"positive_significant",NA,"inconclusive","Monocyte"
"169","FOXG1",-0.948254970180347,0.978234298853355,0.00285,-0.181992505112686,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"173","FOXK2",-1.0943586732092,1.73847562250094,0.0065,-0.165682916215704,"negative_significant",NA,"inconclusive","Monocyte"
"174","FOXL1",-0.784084535623744,-1.80958285652981,0,0.357655321258414,"positive_significant",NA,"inconclusive","Monocyte"
"175","FOXN3",-1.1128760020156,-1.23657890415931,0.00025,0.21327019052826,"positive_significant",NA,"inconclusive","Monocyte"
"176","FOXO3",-1.17096627368982,-1.75813683104524,0.00035,0.222649798122612,"positive_significant",NA,"inconclusive","Monocyte"
"182","GABPA",3.90357788973631,-2.09260291621646,0,-0.701545362239604,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"186","GATA3",-0.58997425175685,-1.64339655477999,0.00165,0.195705821687991,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"187","GATA3",-0.58997425175685,-1.64339655477999,0.00165,0.195705821687991,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"189","GATA5",-0.502938637240403,-1.46329146506205,0.0249,0.137976380425305,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"195","GCM2",-0.554347131137199,-0.558667091384183,0.02045,0.141384944234659,"positive_significant","inconclusive","inconclusive","Monocyte"
"199","GLIS1",-0.906715669664701,-0.602024340953574,1e-04,0.231925478313124,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"203","GRHL1",-0.841121798644196,-1.48298088914914,0,0.498842293352631,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"204","GRHL2",-0.932500576114145,-1.84985725026801,0,0.412362579121112,"positive_significant",NA,"inconclusive","Monocyte"
"209","HAND2",0.717452549422135,-1.93979024267525,0,-0.626912734454325,"negative_significant",NA,"inconclusive","Monocyte"
"220","HIC2",2.32320824724779,1.64344199164481,0,0.304960939554738,"positive_significant",NA,"inconclusive","Monocyte"
"221","HIF1A",-0.721698223254729,-1.43144940600541,0,0.52745739693733,"positive_significant",NA,"inconclusive","Monocyte"
"222","HINFP",-1.43747807307494,-2.18362505457024,0,0.378464392909346,"positive_significant",NA,"inconclusive","Monocyte"
"223","HLF",2.94951801968182,-2.22100298467847,0,-0.345133025482936,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"227","HNF4A",1.1793591472868,-1.55583635425896,0.0402,-0.125285760511093,"negative_significant",NA,"inconclusive","Monocyte"
"230","HOXA10",-0.549723980051299,-1.98394953000672,0.01905,0.143893866529797,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"231","HOXA10",-0.549723980051299,-1.98394953000672,0.01905,0.143893866529797,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"249","HOXB9",-0.632219466697978,-1.62170494056024,0.03815,0.128052269745808,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"250","HOXC10",-0.626588617486835,-2.02468294048536,0.0018,0.190394047446367,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"251","HOXC10",-0.626588617486835,-2.02468294048536,0.0018,0.190394047446367,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"254","HOXC12",-0.554776750658309,-1.76256619264825,2e-04,0.233310964500503,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"255","HOXC13",-0.847749003353734,-1.56982337116687,0,0.277295209616154,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"261","HOXD12",-0.629329894956592,-1.8254501003648,0.02845,0.134555702378694,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"265","HOXD4",-0.512998888787934,1.40292641886796,0.00195,-0.186392523602838,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"267","HOXD9",-0.524094913096053,-2.08608440296741,0,0.407582556135941,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"268","HSF1",0.611150691522882,-1.52761007577287,0.01005,-0.157718124014722,"negative_significant","inconclusive","inconclusive","Monocyte"
"269","HSF2",0.716300572734979,-1.36412168797745,0,-0.266078701098729,"negative_significant","MethylMinus and MethylPlus","Multiple effects","Monocyte"
"270","HSF4",0.598467730041429,-1.44179020140522,0.0116,-0.157595706459279,"negative_significant","MehylMinus and MethylPlus","MethylPlus","Monocyte"
"271","IKZF1",5.0437688616285,-2.08338231630522,0,-0.705629135378195,"negative_significant",NA,"inconclusive","Monocyte"
"272","INSM1",1.01477963525905,-0.733965883043713,0,-0.259322782257743,"negative_significant",NA,"inconclusive","Monocyte"
"277","IRF5",-1.19019798321945,-1.51620058338603,0.02855,0.132891588734397,"positive_significant","Little effect","Little effect","Monocyte"
"278","IRF5",-1.19019798321945,-1.51620058338603,0.02855,0.132891588734397,"positive_significant","Little effect","Little effect","Monocyte"
"287","JDP2",3.71770674815244,-1.71384330091202,0,-0.525457910198434,"negative_significant","inconclusive","inconclusive","Monocyte"
"288","JUN",2.40850301957049,-2.20709079237545,0,-0.582746775779814,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"289","JUN::JUNB",3.9409585350395,-1.74986961642745,0,-0.546494601991517,"negative_significant",NA,"inconclusive","Monocyte"
"290","JUNB",4.14049125902803,-1.41905001559371,0,-0.572500043834411,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"291","JUND",4.39735894032779,-1.55339472705114,0,-0.556223609692027,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"294","KLF13",-1.07632093157277,-0.948360879230958,0.00035,0.216198647987363,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"295","KLF13",-1.07632093157277,-0.948360879230958,0.00035,0.216198647987363,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"297","KLF15",-2.24965148831622,-1.77381213748425,0,0.313129761014791,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"298","KLF15",-2.24965148831622,-1.77381213748425,0,0.313129761014791,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"302","KLF2",-0.849758602901173,-0.598758872958745,0.00415,0.171667349420828,"positive_significant","Little effect","Little effect","Monocyte"
"310","LEF1",-1.43550818922399,0.817461188257546,0,-0.601294310612231,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"311","LEF1",-1.43550818922399,0.817461188257546,0,-0.601294310612231,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"322","MAF",1.45453180600265,-2.13714641331829,0,-0.318138041733547,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"323","MAF::NFE2",5.61731640795747,-2.16480459026445,0,-0.456453302006341,"negative_significant",NA,"inconclusive","Monocyte"
"324","MAFA",1.69424460666313,-2.14310537893864,0,-0.312805864566015,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"325","MAFF",0.664860023119166,-1.49849162131172,0,-0.350543626396923,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"326","MAFG",1.16489300592524,-1.58144733381178,0,-0.323557568927619,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"327","MAFK",4.92773796618192,-2.0642152828055,0,-0.551594058285421,"negative_significant",NA,"inconclusive","Monocyte"
"330","MAX::MYC",0.515428693211769,-0.64198742657376,0,-0.428888311514423,"negative_significant",NA,"inconclusive","Monocyte"
"331","MAZ",-0.587213965595695,-1.9857993921328,0.00115,0.201111959461937,"positive_significant",NA,"inconclusive","Monocyte"
"334","MEF2C",0.519150269808436,1.31829858341712,0.00535,-0.172180610525678,"negative_significant",NA,"inconclusive","Monocyte"
"336","MEIS1",-0.648335322190049,-2.00335255941023,0,0.500352747461191,"positive_significant",NA,"inconclusive","Monocyte"
"341","MGA",-0.837231158815959,1.83338242775563,0,-0.492358626054218,"negative_significant",NA,"inconclusive","Monocyte"
"344","MLX",-0.558620266234427,-1.44688080871975,0,0.267385125948218,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"345","MLX",-0.558620266234427,-1.44688080871975,0,0.267385125948218,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"346","MLXIPL",-0.55789288854032,-1.2903183007129,0,0.339644000822493,"positive_significant",NA,"inconclusive","Monocyte"
"352","MSX1",-0.602370348682626,-1.49854126790745,0,0.391859551358787,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"353","MSX1",-0.602370348682626,-1.49854126790745,0,0.391859551358787,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"355","MTF1",-0.641123218151056,-1.79840471192949,0,0.510229038783093,"positive_significant","Little effect","Little effect","Monocyte"
"356","MXI1",1.43997582225152,-1.42971949033321,0,-0.41160767086255,"negative_significant",NA,"inconclusive","Monocyte"
"358","MYBL1",-0.73801207372237,-1.42807354945296,0,0.284819426135829,"positive_significant",NA,"inconclusive","Monocyte"
"359","MYBL2",-0.856923449023294,-1.97579015131311,0,0.483032576140372,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"362","MYF5",1.19950198248142,-1.7247117448207,0,-0.709031323273203,"negative_significant",NA,"inconclusive","Monocyte"
"367","NEUROD1",1.62367363089887,-1.84125470072156,0,-0.636183951504795,"negative_significant",NA,"inconclusive","Monocyte"
"368","NEUROD2",0.6120221843947,-1.89820893671148,0.0072,-0.165806608954015,"negative_significant",NA,"inconclusive","Monocyte"
"370","NEUROG2",0.624380415209276,-1.62218013795069,0,-0.47099803781236,"negative_significant",NA,"inconclusive","Monocyte"
"377","NFE2",5.21211518572872,-1.5055448643387,0,-0.550345016665046,"negative_significant",NA,"inconclusive","Monocyte"
"378","NFE2L1",5.56405128062853,-2.07997029314177,0,-0.513222530568524,"negative_significant",NA,"inconclusive","Monocyte"
"379","NFIA",0.76889573923813,-2.09338726345967,0,-0.397159848954589,"negative_significant",NA,"inconclusive","Monocyte"
"380","NFIB",3.64235351345165,-2.14417477817305,0,-0.482902507487714,"negative_significant",NA,"inconclusive","Monocyte"
"381","NFIC",1.76848036422614,-2.15334344570515,0,-0.536168808708224,"negative_significant",NA,"inconclusive","Monocyte"
"382","NFIC::TLX1",2.62893300216177,-2.14569710148002,0,-0.362167555841055,"negative_significant",NA,"inconclusive","Monocyte"
"383","NFIL3",2.52459554055812,-2.204688698401,0,-0.355751473234709,"negative_significant",NA,"inconclusive","Monocyte"
"384","NFIX",0.714540627964216,-2.0718627521549,0,-0.422275850746221,"negative_significant",NA,"inconclusive","Monocyte"
"387","NFYA",-1.957492700081,1.58038015671149,0,-0.256417278090286,"negative_significant",NA,"inconclusive","Monocyte"
"388","NFYB",-0.73591170087581,-0.630191913661185,0.0015,0.196919795779463,"positive_significant",NA,"inconclusive","Monocyte"
"389","NFYC",-1.80480513335616,1.37359110042396,0,-0.287302207182149,"negative_significant",NA,"inconclusive","Monocyte"
"393","NKX2-3",-0.663721201435243,-1.34306634410917,0,0.404477485849455,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"394","NKX2-3",-0.663721201435243,-1.34306634410917,0,0.404477485849455,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"402","NR1D1",1.60885740627998,1.90484829620841,0,0.412371505401196,"positive_significant",NA,"inconclusive","Monocyte"
"403","NR1D2",0.834690595059734,-1.63121088634357,0,-0.512743061809708,"negative_significant",NA,"inconclusive","Monocyte"
"405","NR1H4",1.46295662152343,-0.798494933199989,0,-0.425016218732118,"negative_significant",NA,"inconclusive","Monocyte"
"411","NR2F1",2.88127044786275,2.04043811080808,0,0.316984638828362,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"412","NR2F1",2.88127044786275,2.04043811080808,0,0.316984638828362,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"414","NR3C1",0.513155746329036,-1.92334043967112,0,-0.36826866827871,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"415","NR3C2",0.547053715523466,-1.85053857656268,0,-0.481765681959828,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"416","NR4A1",0.511086711118121,-1.86952352542365,0,-0.538842229593488,"negative_significant",NA,"inconclusive","Monocyte"
"417","NR4A2",1.79728509809401,-1.28167106655868,0,-0.503565570700123,"negative_significant",NA,"inconclusive","Monocyte"
"420","NR6A1",0.9663040812028,1.73194843882825,0,0.289864687157793,"positive_significant",NA,"inconclusive","Monocyte"
"421","NRF1",-1.93007871378372,-1.60293091626239,0,0.302555307072005,"positive_significant",NA,"inconclusive","Monocyte"
"422","NRL",0.722435292816715,-1.98626563545457,0,-0.384637553179111,"negative_significant",NA,"inconclusive","Monocyte"
"428","ONECUT2",-0.661926877373686,1.70016344799585,5e-05,-0.232864650496285,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"429","ONECUT2",-0.661926877373686,1.70016344799585,5e-05,-0.232864650496285,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"430","ONECUT2",-0.661926877373686,1.70016344799585,5e-05,-0.232864650496285,"negative_significant","MethylMinus","MethylMinus","Monocyte"
"433","OSR2",1.33516144318008,-2.1211397724864,0,-0.581995693069859,"negative_significant","inconclusive","inconclusive","Monocyte"
"452","PBX3",0.811811359384501,-2.0820028866728,0,-0.49683643069939,"negative_significant",NA,"inconclusive","Monocyte"
"455","PHOX2B",-0.71520246058591,1.76336780360631,8e-04,-0.20592832515888,"negative_significant",NA,"inconclusive","Monocyte"
"457","PITX2",0.928612601162038,1.84644601878507,0,0.477869998294443,"positive_significant",NA,"inconclusive","Monocyte"
"462","PLAGL2",0.711478196705495,-0.822568837689473,0,-0.289357801967288,"negative_significant",NA,"inconclusive","Monocyte"
"464","POU2F1",-0.779086671330752,-0.742029701222886,0.0294,-0.133146625308236,"negative_significant",NA,"inconclusive","Monocyte"
"489","PPARG",1.46458934413479,-1.61448417650875,0,-0.500164657987985,"negative_significant",NA,"inconclusive","Monocyte"
"490","PRDM1",0.850998791734285,-1.74073038096602,0,-0.401665707622884,"negative_significant",NA,"inconclusive","Monocyte"
"491","PRDM4",1.12803860481916,-2.08861096790222,0,-0.629913877336972,"negative_significant","MethylPlus","MethylPlus","Monocyte"
"496","RARA",1.9365221485355,1.97536039134767,0,0.459632970490674,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"497","RARA::RXRA",2.00750897714408,-1.64599032625457,0,-0.450548567730541,"negative_significant",NA,"inconclusive","Monocyte"
"498","RARA::RXRG",2.37073846754254,-1.07691586437428,0,-0.364635034692944,"negative_significant",NA,"inconclusive","Monocyte"
"501","RBPJ",1.3425174275902,-1.15209704276616,0.00055,-0.203241514853489,"negative_significant",NA,"inconclusive","Monocyte"
"502","REL",1.99796348358581,-0.828905953044194,0,-0.31859200683498,"negative_significant",NA,"inconclusive","Monocyte"
"503","RELA",2.29989760316766,-1.01156938933678,0,-0.456470516975075,"negative_significant",NA,"inconclusive","Monocyte"
"504","RELB",1.19040716884889,-1.57236609259551,0,-0.466075831937274,"negative_significant",NA,"inconclusive","Monocyte"
"505","REST",1.51800036803336,-0.605730709225084,0,-0.268984205266186,"negative_significant",NA,"inconclusive","Monocyte"
"506","RFX1",-1.04942120781542,-2.00942872492185,0,0.568122978635905,"positive_significant",NA,"inconclusive","Monocyte"
"507","RFX2",-1.41055670741867,-1.87675838460006,0,0.553817977209294,"positive_significant",NA,"inconclusive","Monocyte"
"508","RFX3",-0.70176510685142,-1.94176746554656,0,0.508096295434367,"positive_significant",NA,"inconclusive","Monocyte"
"509","RFX4",-1.44719223455128,-1.85375477462176,0,0.424057281214484,"positive_significant",NA,"inconclusive","Monocyte"
"510","RFX5",-1.37232914814061,-1.84487867308927,0,0.504587629769782,"positive_significant","MethylPlus","MethylPlus","Monocyte"
"511","RFX5",-1.37232914814061,-1.84487867308927,0,0.504587629769782,"positive_significant","Little effect","Little effect","Monocyte"
"512","RFX7",-1.08586824799715,-1.44395309210296,0,0.364844164683492,"positive_significant",NA,"inconclusive","Monocyte"
"517","RREB1",-1.11452713957992,-1.28370544073855,0.0056,-0.170679720288638,"negative_significant",NA,"inconclusive","Monocyte"
"518","RUNX2",-2.6294088104278,-2.05988373455774,0,0.423721908119886,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"519","RUNX3",-1.69109821337265,-1.83345006659107,0,0.312959524101753,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"520","RUNX3",-1.69109821337265,-1.83345006659107,0,0.312959524101753,"positive_significant","MethylMinus","MethylMinus","Monocyte"
"521","RXRA::VDR",0.565499625186109,-1.72890470002138,0,-0.302668798347363,"negative_significant",NA,"inconclusive","Monocyte"
"533","SNAI1",-0.904917927569392,2.10428527116092,0,-0.354214877877331,"negative_significant","MethylPlus","MethylPlus","Monocyte"
